Timestamp,GasPrice
2025-03-02 13:07:09.251421,0.649771463
2025-03-02 13:07:11.344450,0.649771463
2025-03-02 13:07:12.938980,0.704647356
2025-03-02 13:07:14.433244,0.704647356
2025-03-02 13:07:16.156395,0.704647356
2025-03-02 13:07:17.793786,0.704647356
2025-03-02 13:07:19.433724,0.704647356
2025-03-02 13:07:21.174340,0.704647356
2025-03-02 13:07:22.915274,0.707649403
2025-03-02 13:07:24.656903,0.707649403
2025-03-02 13:07:26.295924,0.707649403
2025-03-02 13:07:28.035297,0.707649403
2025-03-02 13:07:29.673796,0.707649403
2025-03-02 13:07:31.416288,0.707649403
2025-03-02 13:07:34.019722,0.633909726
2025-03-02 13:07:35.817588,0.633909726
2025-03-02 13:07:37.396003,0.633909726
2025-03-02 13:07:38.990945,0.633909726
2025-03-02 13:07:40.498436,0.633909726
2025-03-02 13:07:42.005065,0.633909726
2025-03-02 13:07:43.600942,0.71329343
2025-03-02 13:07:45.117641,0.71329343
2025-03-02 13:07:46.773909,0.71329343
2025-03-02 13:07:48.719603,0.71329343
2025-03-02 13:07:50.357868,0.71329343
2025-03-02 13:07:52.046322,0.71329343
2025-03-02 13:07:53.771102,0.686525212
2025-03-02 13:07:55.378424,0.686525212
2025-03-02 13:07:57.118906,0.686525212
2025-03-02 13:07:58.850830,0.686525212
2025-03-02 13:08:00.496997,0.686525212
2025-03-02 13:08:02.237437,0.686525212
2025-03-02 13:08:03.978616,0.652904139
2025-03-02 13:08:05.669818,0.652904139
2025-03-02 13:08:07.369983,0.652904139
2025-03-02 13:08:08.933934,0.652904139
2025-03-02 13:08:10.633019,0.652904139
2025-03-02 13:08:12.478977,0.652904139
2025-03-02 13:08:14.219565,0.652904139
2025-03-02 13:08:15.716840,0.652904139
2025-03-02 13:08:17.262525,0.652904139
2025-03-02 13:08:18.825228,0.652904139
2025-03-02 13:08:20.566093,0.652904139
2025-03-02 13:08:22.044458,0.652904139
2025-03-02 13:08:23.637512,0.605034028
2025-03-02 13:08:25.172886,0.605034028
2025-03-02 13:08:26.918256,0.605034028
2025-03-02 13:08:28.553397,0.605034028
2025-03-02 13:08:30.091588,0.605034028
2025-03-02 13:08:31.729010,0.605034028
2025-03-02 13:08:33.469852,0.68061158
2025-03-02 13:08:35.009662,0.68061158
2025-03-02 13:08:36.601021,0.68061158
2025-03-02 13:08:38.160911,0.68061158
2025-03-02 13:08:39.668767,0.68061158
2025-03-02 13:08:41.165569,0.68061158
2025-03-02 13:08:42.833203,0.68061158
2025-03-02 13:08:44.496237,0.633682498
2025-03-02 13:08:46.063937,0.633682498
2025-03-02 13:08:47.703070,0.633682498
2025-03-02 13:08:49.444262,0.633682498
2025-03-02 13:08:51.084192,0.633682498
2025-03-02 13:08:53.026735,0.633682498
2025-03-02 13:08:54.607927,0.712909759
2025-03-02 13:08:56.155611,0.712909759
2025-03-02 13:08:57.841298,0.712909759
2025-03-02 13:08:59.551186,0.712909759
2025-03-02 13:09:01.299963,0.712909759
2025-03-02 13:09:03.165910,0.712909759
2025-03-02 13:09:04.907787,0.687129072
2025-03-02 13:09:06.537391,0.687129072
2025-03-02 13:09:08.230995,0.687129072
2025-03-02 13:09:12.486483,0.687129072
2025-03-02 13:09:14.429940,0.687129072
2025-03-02 13:09:16.008943,0.687129072
2025-03-02 13:09:17.516570,0.687129072
2025-03-02 13:09:19.204357,0.687129072
2025-03-02 13:09:20.989941,0.687129072
2025-03-02 13:09:22.559105,0.687129072
2025-03-02 13:09:24.213393,0.629557634
2025-03-02 13:09:25.846296,0.629557634
2025-03-02 13:09:27.638606,0.629557634
2025-03-02 13:09:29.222390,0.629557634
2025-03-02 13:09:30.916747,0.629557634
2025-03-02 13:09:32.565392,0.629557634
2025-03-02 13:09:34.297285,0.708219618
2025-03-02 13:09:36.039786,0.708219618
2025-03-02 13:09:37.626656,0.708219618
2025-03-02 13:09:39.272711,0.708219618
2025-03-02 13:09:41.667584,0.708219618
2025-03-02 13:09:43.152832,0.708219618
2025-03-02 13:09:44.677117,0.669235866
2025-03-02 13:09:46.378659,0.669235866
2025-03-02 13:09:48.057098,0.669235866
2025-03-02 13:09:49.656595,0.669235866
2025-03-02 13:09:51.294460,0.669235866
2025-03-02 13:09:53.110484,0.669235866
2025-03-02 13:09:54.714572,0.657591158
2025-03-02 13:09:56.197099,0.657591158
2025-03-02 13:09:57.718514,0.657591158
2025-03-02 13:09:59.383717,0.657591158
2025-03-02 13:10:01.225947,0.657591158
2025-03-02 13:10:02.967287,0.657591158
2025-03-02 13:10:04.463095,0.651932632
2025-03-02 13:10:06.143091,0.651932632
2025-03-02 13:10:07.780430,0.651932632
2025-03-02 13:10:10.276113,0.651932632
2025-03-02 13:10:11.981854,0.651932632
2025-03-02 13:10:13.618658,0.651932632
2025-03-02 13:10:15.174383,0.651932632
2025-03-02 13:10:16.898479,0.651932632
2025-03-02 13:10:18.580496,0.651932632
2025-03-02 13:10:20.275221,0.651932632
2025-03-02 13:10:21.878519,0.651932632
2025-03-02 13:10:23.567773,0.651932632
2025-03-02 13:10:25.292054,0.617017648
2025-03-02 13:10:27.032389,0.617017648
2025-03-02 13:10:28.772997,0.617017648
2025-03-02 13:10:30.515683,0.617017648
2025-03-02 13:10:32.254967,0.617017648
2025-03-02 13:10:33.892228,0.617017648
2025-03-02 13:10:35.736993,0.693856625
2025-03-02 13:10:37.373995,0.693856625
2025-03-02 13:10:39.024352,0.693856625
2025-03-02 13:10:40.652315,0.693856625
2025-03-02 13:10:42.493705,0.693856625
2025-03-02 13:10:44.092701,0.663688476
2025-03-02 13:10:45.670505,0.663688476
2025-03-02 13:10:47.190649,0.663688476
2025-03-02 13:10:48.843042,0.663688476
2025-03-02 13:10:50.481784,0.663688476
2025-03-02 13:10:52.107824,0.663688476
2025-03-02 13:10:53.656463,0.663688476
2025-03-02 13:10:55.278589,0.644630478
2025-03-02 13:10:57.040433,0.644630478
2025-03-02 13:10:58.613229,0.644630478
2025-03-02 13:11:00.160102,0.644630478
2025-03-02 13:11:01.846811,0.644630478
2025-03-02 13:11:03.486396,0.644630478
2025-03-02 13:11:05.063269,0.70529513
2025-03-02 13:11:06.868197,0.70529513
2025-03-02 13:11:08.607018,0.70529513
2025-03-02 13:11:10.254772,0.70529513
2025-03-02 13:11:12.292683,0.70529513
2025-03-02 13:11:14.033970,0.70529513
2025-03-02 13:11:16.082895,0.70529513
2025-03-02 13:11:17.663055,0.70529513
2025-03-02 13:11:19.199212,0.70529513
2025-03-02 13:11:20.792648,0.70529513
2025-03-02 13:11:22.533343,0.70529513
2025-03-02 13:11:24.095192,0.70529513
2025-03-02 13:11:25.621300,0.679456247
2025-03-02 13:11:27.142671,0.679456247
2025-03-02 13:11:28.855060,0.679456247
2025-03-02 13:11:30.531986,0.679456247
2025-03-02 13:11:32.088983,0.679456247
2025-03-02 13:11:33.860660,0.679456247
2025-03-02 13:11:35.436267,0.625678223
2025-03-02 13:11:36.932130,0.625678223
2025-03-02 13:11:38.508023,0.625678223
2025-03-02 13:11:40.019575,0.625678223
2025-03-02 13:11:41.529034,0.625678223
2025-03-02 13:11:43.077650,0.625678223
2025-03-02 13:11:44.563927,0.625678223
2025-03-02 13:11:46.135215,0.701178382
2025-03-02 13:11:47.659984,0.701178382
2025-03-02 13:11:49.162329,0.701178382
2025-03-02 13:11:50.677450,0.701178382
2025-03-02 13:11:52.168103,0.701178382
2025-03-02 13:11:53.859190,0.701178382
2025-03-02 13:11:55.421049,0.711101676
2025-03-02 13:11:57.094324,0.711101676
2025-03-02 13:11:58.758861,0.711101676
2025-03-02 13:12:00.342206,0.711101676
2025-03-02 13:12:01.852393,0.711101676
2025-03-02 13:12:03.346614,0.711101676
2025-03-02 13:12:05.030272,0.672583551
2025-03-02 13:12:06.712438,0.672583551
2025-03-02 13:12:08.307155,0.672583551
2025-03-02 13:12:09.885688,0.672583551
2025-03-02 13:12:11.429822,0.672583551
2025-03-02 13:12:13.098172,0.672583551
2025-03-02 13:12:14.618526,0.672583551
2025-03-02 13:12:16.119725,0.672583551
2025-03-02 13:12:17.831605,0.672583551
2025-03-02 13:12:19.433919,0.672583551
2025-03-02 13:12:20.922694,0.672583551
2025-03-02 13:12:22.542244,0.672583551
2025-03-02 13:12:24.283277,0.672583551
2025-03-02 13:12:26.128149,0.751244744
2025-03-02 13:12:27.617063,0.751244744
2025-03-02 13:12:29.141862,0.751244744
2025-03-02 13:12:30.641937,0.751244744
2025-03-02 13:12:32.270183,0.751244744
2025-03-02 13:12:33.959053,0.751244744
2025-03-02 13:12:35.750587,0.711526769
2025-03-02 13:12:37.696293,0.711526769
2025-03-02 13:12:39.439772,0.711526769
2025-03-02 13:12:41.074723,0.711526769
2025-03-02 13:12:42.732356,0.711526769
2025-03-02 13:12:44.458468,0.711526769
2025-03-02 13:12:46.092849,0.652915261
2025-03-02 13:12:47.711084,0.652915261
2025-03-02 13:12:49.209271,0.652915261
2025-03-02 13:12:50.978045,0.652915261
2025-03-02 13:12:52.649234,0.652915261
2025-03-02 13:12:54.491243,0.652915261
2025-03-02 13:12:55.977630,0.633301998
2025-03-02 13:12:57.485216,0.633301998
2025-03-02 13:12:59.101595,0.633301998
2025-03-02 13:13:00.594298,0.633301998
2025-03-02 13:13:02.151485,0.633301998
2025-03-02 13:13:03.811904,0.633301998
2025-03-02 13:13:05.549656,0.633301998
2025-03-02 13:13:07.285808,0.684408501
2025-03-02 13:13:08.825028,0.684408501
2025-03-02 13:13:10.568196,0.684408501
2025-03-02 13:13:12.409163,0.684408501
2025-03-02 13:13:14.152652,0.684408501
2025-03-02 13:13:15.893400,0.769804627
2025-03-02 13:13:17.633264,0.769804627
2025-03-02 13:13:19.341770,0.769804627
2025-03-02 13:13:22.035823,0.769804627
2025-03-02 13:13:23.790745,0.769804627
2025-03-02 13:13:25.518895,0.769804627
2025-03-02 13:13:27.258398,0.769804627
2025-03-02 13:13:28.807488,0.769804627
2025-03-02 13:13:30.279382,0.769804627
2025-03-02 13:13:32.073759,0.769804627
2025-03-02 13:13:33.813487,0.769804627
2025-03-02 13:13:35.419445,0.769804627
2025-03-02 13:13:37.395481,0.734467662
2025-03-02 13:13:39.044454,0.734467662
2025-03-02 13:13:40.774682,0.734467662
2025-03-02 13:13:42.419972,0.734467662
2025-03-02 13:13:44.028290,0.734467662
2025-03-02 13:13:45.693830,0.734467662
2025-03-02 13:13:47.346848,0.694689147
2025-03-02 13:13:48.922335,0.694689147
2025-03-02 13:13:50.605616,0.694689147
2025-03-02 13:13:52.196275,0.694689147
2025-03-02 13:13:53.718392,0.694689147
2025-03-02 13:13:55.418139,0.694689147
2025-03-02 13:13:57.057079,0.769471435
2025-03-02 13:13:58.624591,0.769471435
2025-03-02 13:14:00.299630,0.769471435
2025-03-02 13:14:01.769053,0.769471435
2025-03-02 13:14:03.303928,0.769471435
2025-03-02 13:14:04.893533,0.769471435
2025-03-02 13:14:06.684995,0.730369383
2025-03-02 13:14:08.431053,0.730369383
2025-03-02 13:14:10.010834,0.730369383
2025-03-02 13:14:11.700580,0.730369383
2025-03-02 13:14:13.441349,0.730369383
2025-03-02 13:14:15.078861,0.730369383
2025-03-02 13:14:16.769059,0.68995045
